run_uid,case_uid,seed,part_size,part,edit,source_image,gt_mask,fys_image,fys_tdm_path,attention_path,hybrid_raw_path,hybrid_smoothed_path,hybrid_binary_path,hybrid_threshold,hybrid_binary_iou,hybrid_soft_ap,hybrid_pred_area,hybrid_gt_area,hybrid_pred_to_gt_area_ratio,hybrid_soft_inside_gt_mass
real_0002_seed_001,real_0002,1,small,seat,mesh,core/data/partedit_subset/cases/real_0002/source.png,core/data/partedit_subset/cases/real_0002/gt_mask.png,core/results/follow_your_shape/real_0002/seed_001/img_0.jpg,core/results/follow_your_shape/real_0002/seed_001/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0002/seed_001/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0002/seed_001/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0002/seed_001/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0002/seed_001/attention_gated_tdm_binary.npy,0.05971415340900421,0.21014492753623187,0.5169736549599202,0.134765625,0.0283203125,4.758620689655173,0.15895865929232034
real_0002_seed_002,real_0002,2,small,seat,mesh,core/data/partedit_subset/cases/real_0002/source.png,core/data/partedit_subset/cases/real_0002/gt_mask.png,core/results/follow_your_shape/real_0002/seed_002/img_0.jpg,core/results/follow_your_shape/real_0002/seed_002/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0002/seed_002/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0002/seed_002/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0002/seed_002/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0002/seed_002/attention_gated_tdm_binary.npy,0.05971415340900421,0.21014492753623187,0.5169736549599202,0.134765625,0.0283203125,4.758620689655173,0.15895865929232034
real_0010_seed_000,real_0010,0,medium,head,dragon,core/data/partedit_subset/cases/real_0010/source.png,core/data/partedit_subset/cases/real_0010/gt_mask.png,core/results/follow_your_shape/real_0010/seed_000/img_0.jpg,core/results/follow_your_shape/real_0010/seed_000/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0010/seed_000/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0010/seed_000/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0010/seed_000/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0010/seed_000/attention_gated_tdm_binary.npy,0.08492542803287506,0.23979591836734693,0.6187982652571267,0.19140625,0.0458984375,4.170212765957447,0.17932324181337994
real_0010_seed_001,real_0010,1,medium,head,dragon,core/data/partedit_subset/cases/real_0010/source.png,core/data/partedit_subset/cases/real_0010/gt_mask.png,core/results/follow_your_shape/real_0010/seed_001/img_0.jpg,core/results/follow_your_shape/real_0010/seed_001/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0010/seed_001/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0010/seed_001/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0010/seed_001/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0010/seed_001/attention_gated_tdm_binary.npy,0.08492542803287506,0.23979591836734693,0.6187982652571267,0.19140625,0.0458984375,4.170212765957447,0.17932324181337994
real_0010_seed_002,real_0010,2,medium,head,dragon,core/data/partedit_subset/cases/real_0010/source.png,core/data/partedit_subset/cases/real_0010/gt_mask.png,core/results/follow_your_shape/real_0010/seed_002/img_0.jpg,core/results/follow_your_shape/real_0010/seed_002/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0010/seed_002/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0010/seed_002/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0010/seed_002/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0010/seed_002/attention_gated_tdm_binary.npy,0.08492542803287506,0.23979591836734693,0.6187982652571267,0.19140625,0.0458984375,4.170212765957447,0.17932324181337994
real_0004_seed_000,real_0004,0,medium,carhood,rusted,core/data/partedit_subset/cases/real_0004/source.png,core/data/partedit_subset/cases/real_0004/gt_mask.png,core/results/follow_your_shape/real_0004/seed_000/img_0.jpg,core/results/follow_your_shape/real_0004/seed_000/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0004/seed_000/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0004/seed_000/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0004/seed_000/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0004/seed_000/attention_gated_tdm_binary.npy,0.16827404499053955,0.2009132420091324,0.21249729506172244,0.20703125,0.0498046875,4.1568627450980395,0.14512210338753817
real_0004_seed_001,real_0004,1,medium,carhood,rusted,core/data/partedit_subset/cases/real_0004/source.png,core/data/partedit_subset/cases/real_0004/gt_mask.png,core/results/follow_your_shape/real_0004/seed_001/img_0.jpg,core/results/follow_your_shape/real_0004/seed_001/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0004/seed_001/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0004/seed_001/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0004/seed_001/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0004/seed_001/attention_gated_tdm_binary.npy,0.16827404499053955,0.2009132420091324,0.21249729506172244,0.20703125,0.0498046875,4.1568627450980395,0.14512210338753817
real_0004_seed_002,real_0004,2,medium,carhood,rusted,core/data/partedit_subset/cases/real_0004/source.png,core/data/partedit_subset/cases/real_0004/gt_mask.png,core/results/follow_your_shape/real_0004/seed_002/img_0.jpg,core/results/follow_your_shape/real_0004/seed_002/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0004/seed_002/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0004/seed_002/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0004/seed_002/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0004/seed_002/attention_gated_tdm_binary.npy,0.16827404499053955,0.2009132420091324,0.21249729506172244,0.20703125,0.0498046875,4.1568627450980395,0.14512210338753817
real_0007_seed_000,real_0007,0,medium,seat,leather,core/data/partedit_subset/cases/real_0007/source.png,core/data/partedit_subset/cases/real_0007/gt_mask.png,core/results/follow_your_shape/real_0007/seed_000/img_0.jpg,core/results/follow_your_shape/real_0007/seed_000/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0007/seed_000/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0007/seed_000/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0007/seed_000/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0007/seed_000/attention_gated_tdm_binary.npy,0.05244157463312149,0.3475177304964539,0.4501776741433939,0.130859375,0.0546875,2.392857142857143,0.29802437319527864
real_0007_seed_001,real_0007,1,medium,seat,leather,core/data/partedit_subset/cases/real_0007/source.png,core/data/partedit_subset/cases/real_0007/gt_mask.png,core/results/follow_your_shape/real_0007/seed_001/img_0.jpg,core/results/follow_your_shape/real_0007/seed_001/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0007/seed_001/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0007/seed_001/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0007/seed_001/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0007/seed_001/attention_gated_tdm_binary.npy,0.05244157463312149,0.3475177304964539,0.4501776741433939,0.130859375,0.0546875,2.392857142857143,0.29802437319527864
real_0007_seed_002,real_0007,2,medium,seat,leather,core/data/partedit_subset/cases/real_0007/source.png,core/data/partedit_subset/cases/real_0007/gt_mask.png,core/results/follow_your_shape/real_0007/seed_002/img_0.jpg,core/results/follow_your_shape/real_0007/seed_002/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0007/seed_002/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0007/seed_002/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0007/seed_002/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0007/seed_002/attention_gated_tdm_binary.npy,0.05244157463312149,0.3475177304964539,0.4501776741433939,0.130859375,0.0546875,2.392857142857143,0.29802437319527864
real_0001_seed_000,real_0001,0,medium,head,cat,core/data/partedit_subset/cases/real_0001/source.png,core/data/partedit_subset/cases/real_0001/gt_mask.png,core/results/follow_your_shape/real_0001/seed_000/img_0.jpg,core/results/follow_your_shape/real_0001/seed_000/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0001/seed_000/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0001/seed_000/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0001/seed_000/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0001/seed_000/attention_gated_tdm_binary.npy,0.23901745676994324,0.31952662721893493,0.4612639191903623,0.16015625,0.0576171875,2.7796610169491527,0.2533021918726012
real_0001_seed_001,real_0001,1,medium,head,cat,core/data/partedit_subset/cases/real_0001/source.png,core/data/partedit_subset/cases/real_0001/gt_mask.png,core/results/follow_your_shape/real_0001/seed_001/img_0.jpg,core/results/follow_your_shape/real_0001/seed_001/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0001/seed_001/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0001/seed_001/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0001/seed_001/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0001/seed_001/attention_gated_tdm_binary.npy,0.23901745676994324,0.31952662721893493,0.4612639191903623,0.16015625,0.0576171875,2.7796610169491527,0.2533021918726012
real_0001_seed_002,real_0001,2,medium,head,cat,core/data/partedit_subset/cases/real_0001/source.png,core/data/partedit_subset/cases/real_0001/gt_mask.png,core/results/follow_your_shape/real_0001/seed_002/img_0.jpg,core/results/follow_your_shape/real_0001/seed_002/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0001/seed_002/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0001/seed_002/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0001/seed_002/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0001/seed_002/attention_gated_tdm_binary.npy,0.23901745676994324,0.31952662721893493,0.4612639191903623,0.16015625,0.0576171875,2.7796610169491527,0.2533021918726012
real_0000_seed_000,real_0000,0,large,torso,armored,core/data/partedit_subset/cases/real_0000/source.png,core/data/partedit_subset/cases/real_0000/gt_mask.png,core/results/follow_your_shape/real_0000/seed_000/img_0.jpg,core/results/follow_your_shape/real_0000/seed_000/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0000/seed_000/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0000/seed_000/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0000/seed_000/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0000/seed_000/attention_gated_tdm_binary.npy,0.18670254945755005,0.2563380281690141,0.35120240903306843,0.3408203125,0.0947265625,3.597938144329897,0.23585099629073702
real_0000_seed_001,real_0000,1,large,torso,armored,core/data/partedit_subset/cases/real_0000/source.png,core/data/partedit_subset/cases/real_0000/gt_mask.png,core/results/follow_your_shape/real_0000/seed_001/img_0.jpg,core/results/follow_your_shape/real_0000/seed_001/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0000/seed_001/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0000/seed_001/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0000/seed_001/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0000/seed_001/attention_gated_tdm_binary.npy,0.18670254945755005,0.2563380281690141,0.35120240903306843,0.3408203125,0.0947265625,3.597938144329897,0.23585099629073702
real_0000_seed_002,real_0000,2,large,torso,armored,core/data/partedit_subset/cases/real_0000/source.png,core/data/partedit_subset/cases/real_0000/gt_mask.png,core/results/follow_your_shape/real_0000/seed_002/img_0.jpg,core/results/follow_your_shape/real_0000/seed_002/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0000/seed_002/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0000/seed_002/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0000/seed_002/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0000/seed_002/attention_gated_tdm_binary.npy,0.18670254945755005,0.2563380281690141,0.35120240903306843,0.3408203125,0.0947265625,3.597938144329897,0.23585099629073702
real_0011_seed_000,real_0011,0,large,hair,curly_hair,core/data/partedit_subset/cases/real_0011/source.png,core/data/partedit_subset/cases/real_0011/gt_mask.png,core/results/follow_your_shape/real_0011/seed_000/img_0.jpg,core/results/follow_your_shape/real_0011/seed_000/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0011/seed_000/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0011/seed_000/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0011/seed_000/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0011/seed_000/attention_gated_tdm_binary.npy,0.13012319803237915,0.6027397260273972,0.7341092403315582,0.1337890625,0.0947265625,1.4123711340206186,0.4198496293832039
real_0011_seed_001,real_0011,1,large,hair,curly_hair,core/data/partedit_subset/cases/real_0011/source.png,core/data/partedit_subset/cases/real_0011/gt_mask.png,core/results/follow_your_shape/real_0011/seed_001/img_0.jpg,core/results/follow_your_shape/real_0011/seed_001/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0011/seed_001/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0011/seed_001/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0011/seed_001/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0011/seed_001/attention_gated_tdm_binary.npy,0.13012319803237915,0.6027397260273972,0.7341092403315582,0.1337890625,0.0947265625,1.4123711340206186,0.4198496293832039
real_0011_seed_002,real_0011,2,large,hair,curly_hair,core/data/partedit_subset/cases/real_0011/source.png,core/data/partedit_subset/cases/real_0011/gt_mask.png,core/results/follow_your_shape/real_0011/seed_002/img_0.jpg,core/results/follow_your_shape/real_0011/seed_002/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0011/seed_002/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0011/seed_002/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0011/seed_002/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0011/seed_002/attention_gated_tdm_binary.npy,0.13012319803237915,0.6027397260273972,0.7341092403315582,0.1337890625,0.0947265625,1.4123711340206186,0.4198496293832039
real_0005_seed_000,real_0005,0,large,head,dog,core/data/partedit_subset/cases/real_0005/source.png,core/data/partedit_subset/cases/real_0005/gt_mask.png,core/results/follow_your_shape/real_0005/seed_000/img_0.jpg,core/results/follow_your_shape/real_0005/seed_000/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0005/seed_000/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0005/seed_000/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0005/seed_000/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0005/seed_000/attention_gated_tdm_binary.npy,0.1500978171825409,0.44370860927152317,0.48995446616978955,0.1142578125,0.0986328125,1.1584158415841583,0.3593649598369049
real_0005_seed_001,real_0005,1,large,head,dog,core/data/partedit_subset/cases/real_0005/source.png,core/data/partedit_subset/cases/real_0005/gt_mask.png,core/results/follow_your_shape/real_0005/seed_001/img_0.jpg,core/results/follow_your_shape/real_0005/seed_001/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0005/seed_001/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0005/seed_001/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0005/seed_001/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0005/seed_001/attention_gated_tdm_binary.npy,0.1500978171825409,0.44370860927152317,0.48995446616978955,0.1142578125,0.0986328125,1.1584158415841583,0.3593649598369049
real_0005_seed_002,real_0005,2,large,head,dog,core/data/partedit_subset/cases/real_0005/source.png,core/data/partedit_subset/cases/real_0005/gt_mask.png,core/results/follow_your_shape/real_0005/seed_002/img_0.jpg,core/results/follow_your_shape/real_0005/seed_002/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0005/seed_002/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0005/seed_002/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0005/seed_002/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0005/seed_002/attention_gated_tdm_binary.npy,0.1500978171825409,0.44370860927152317,0.48995446616978955,0.1142578125,0.0986328125,1.1584158415841583,0.3593649598369049
real_0009_seed_000,real_0009,0,large,carbody,rusted,core/data/partedit_subset/cases/real_0009/source.png,core/data/partedit_subset/cases/real_0009/gt_mask.png,core/results/follow_your_shape/real_0009/seed_000/img_0.jpg,core/results/follow_your_shape/real_0009/seed_000/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0009/seed_000/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0009/seed_000/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0009/seed_000/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0009/seed_000/attention_gated_tdm_binary.npy,0.1909465789794922,0.6572164948453608,0.8933125135377868,0.27734375,0.3505859375,0.7910863509749304,0.7262454850675545
real_0009_seed_001,real_0009,1,large,carbody,rusted,core/data/partedit_subset/cases/real_0009/source.png,core/data/partedit_subset/cases/real_0009/gt_mask.png,core/results/follow_your_shape/real_0009/seed_001/img_0.jpg,core/results/follow_your_shape/real_0009/seed_001/tdm/smoothed_soft_tdm.npy,core/results/flux_attention_baseline/real_0009/seed_001/attention_proxy_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0009/seed_001/attention_gated_tdm_raw.npy,core/results/attention_gated_tdm/hybrid_masks/real_0009/seed_001/attention_gated_tdm_smoothed.npy,core/results/attention_gated_tdm/hybrid_masks/real_0009/seed_001/attention_gated_tdm_binary.npy,0.1909465789794922,0.6572164948453608,0.8933125135377868,0.27734375,0.3505859375,0.7910863509749304,0.7262454850675545
